latitude,longitude,calculated_host_listings_count,room_type_factor,price
40.8612,-73.91065,1.0,1.0,150
40.72192,-73.83931,5.0,2.0,40
40.68665,-73.97183,1.0,0.0,112
40.8484,-73.93972,2.0,0.0,70
40.69887,-73.93564,1.0,1.0,75
40.70139,-73.92567,1.0,0.0,45
40.69268,-73.93054,1.0,0.0,50
40.68285,-73.99495,1.0,1.0,125
40.70569,-73.95301,1.0,0.0,55
40.68161,-73.90796,2.0,0.0,60
40.70765,-74.011,327.0,1.0,247
40.68055,-73.78263,1.0,0.0,95
40.73677,-73.98084,4.0,1.0,125
40.72509,-74.00304,1.0,1.0,250
40.76379,-73.99378,1.0,1.0,200
40.71092,-73.94765,1.0,0.0,60
40.71567,-74.00061,1.0,1.0,200
40.68079,-73.94719,1.0,1.0,150
40.77038,-73.95273,2.0,0.0,105
40.77255,-73.95457,1.0,1.0,125
40.68592,-73.93117,1.0,0.0,85
40.67728,-73.95676,1.0,1.0,200
40.63448,-74.00563,10.0,0.0,50
40.76399,-73.98971,12.0,1.0,160
40.70738,-74.01281,1.0,1.0,160
40.71423,-73.95305,1.0,0.0,89
40.74863,-73.9767,50.0,1.0,150
40.68036,-73.72716,3.0,0.0,75
40.66158,-73.98954,1.0,1.0,92
40.66034,-73.95981,2.0,1.0,225
40.69131,-73.95666,1.0,0.0,59
40.66579,-73.98991,2.0,1.0,199
40.75347,-73.98567,1.0,1.0,179
40.71072,-73.94207,1.0,1.0,230
40.77804,-73.98409,232.0,1.0,283
40.71307,-73.95084,1.0,1.0,185
40.57811,-73.96004,3.0,2.0,50
40.82186,-73.95672,2.0,0.0,60
40.68358,-73.91775,2.0,1.0,50
40.66891,-73.97987,1.0,1.0,240
40.65417,-73.95524,1.0,0.0,95
40.7193,-73.99781,1.0,1.0,200
40.82311,-73.94749,1.0,1.0,130
40.70801,-73.9011,1.0,1.0,150
40.71269,-73.94772,1.0,1.0,129
40.79013,-73.94958,1.0,1.0,174
40.81368,-73.95942,1.0,1.0,108
40.74503,-73.88761,2.0,0.0,80
40.68666,-73.94739,2.0,0.0,206
40.72372,-73.99318,1.0,1.0,250
40.73673,-73.92526,4.0,0.0,45
40.68915,-73.92467,2.0,0.0,50
40.70317,-73.92724,1.0,0.0,85
40.7729,-73.95761,1.0,0.0,120
40.81431,-73.93994,3.0,1.0,130
40.67493,-73.94081,2.0,1.0,80
40.70097,-73.9381,1.0,1.0,68
40.68443,-74.00392,1.0,1.0,162
40.72569,-74.00331,1.0,0.0,149
40.74876,-73.98143,8.0,1.0,300
40.68069,-73.8494,4.0,0.0,44
40.68399,-73.96192,1.0,1.0,100
40.68845,-73.95659,3.0,0.0,65
40.71404,-73.93982,1.0,1.0,145
40.74593,-73.98687,87.0,1.0,200
40.7044,-73.98153,3.0,0.0,85
40.75917,-73.99785,1.0,1.0,305
40.6294,-73.97004,1.0,1.0,115
40.83687,-73.94324,1.0,0.0,45
40.69933,-73.81436,4.0,0.0,50
40.71848,-73.98439,1.0,0.0,89
40.73399,-74.00357,8.0,1.0,89
40.68528,-73.95217,1.0,1.0,190
40.68609,-73.92932,2.0,1.0,195
40.69478,-73.96126,1.0,1.0,140
40.74372,-74.00021,1.0,1.0,240
40.68409,-73.93827,1.0,1.0,69
40.61637,-74.02943,1.0,0.0,35
40.69369,-73.98074,1.0,1.0,120
40.72847,-73.98579,1.0,1.0,183
40.68506,-73.92316,1.0,0.0,31
40.62281,-73.93446,1.0,0.0,200
40.70024,-73.95047,1.0,0.0,70
40.71281,-73.99174,1.0,1.0,140
40.70816,-73.94822,1.0,0.0,55
40.68043,-73.96781,1.0,1.0,160
40.68277,-73.95886,1.0,1.0,225
40.70043,-73.92167,1.0,0.0,70
40.75531,-73.99293,2.0,0.0,69
40.5879,-73.81269,4.0,1.0,99
40.79108,-73.94642,1.0,0.0,94
40.67414,-73.96723,1.0,0.0,125
40.68723,-73.92003,2.0,0.0,109
40.74876,-73.97553,50.0,1.0,175
40.65241,-73.95088,1.0,0.0,80
40.73293,-73.99846,1.0,1.0,200
40.76734,-73.81789,3.0,0.0,60
40.74742,-73.97724,1.0,1.0,229
40.71694,-73.98218,1.0,1.0,200
40.68481,-73.92763,3.0,1.0,320
40.5771,-73.96499,1.0,0.0,120
40.73571,-73.91837,2.0,0.0,49
40.68612,-73.98013,1.0,0.0,99
40.80557,-73.96441,1.0,1.0,125
40.80557,-73.94618,2.0,0.0,39
40.75251,-73.86401,5.0,0.0,51
40.80732,-73.9648,2.0,0.0,128
40.72583,-73.97945,1.0,1.0,168
40.71893,-73.96232,1.0,1.0,180
40.77039,-73.95812,13.0,1.0,180
40.67676,-73.94513,1.0,1.0,150
40.76988,-73.95125,1.0,1.0,140
40.61519,-74.00398,4.0,0.0,39
40.68368,-73.92623,2.0,0.0,63
40.69067,-73.95823,1.0,1.0,120
40.70882,-73.9179,1.0,1.0,135
40.72625,-73.98173,1.0,1.0,235
40.68925,-73.95452,1.0,0.0,60
40.83488,-73.94452,2.0,0.0,55
40.70544,-74.00641,96.0,1.0,222
40.71686,-73.95648,1.0,0.0,150
40.68833,-73.91676,1.0,1.0,89
40.68851,-73.95599,1.0,0.0,55
40.71262,-73.95676,1.0,1.0,170
40.82719,-73.94484,1.0,0.0,90
40.71726,-74.01134,1.0,1.0,200
40.69464,-73.99885,1.0,1.0,175
40.84915,-73.93848,2.0,0.0,59
40.70055,-73.91013,3.0,0.0,45
40.71915,-73.94061,1.0,1.0,165
40.70942,-73.95302,2.0,0.0,35
40.82977,-73.94071,1.0,1.0,300
40.61088,-74.07327,1.0,1.0,200
40.74838,-73.98108,1.0,1.0,275
40.68664,-73.93849,1.0,1.0,100
40.74429,-73.99984,1.0,1.0,130
40.71058,-73.95191,1.0,0.0,80
40.67682,-73.96178,1.0,1.0,150
40.70803,-74.00502,96.0,1.0,169
40.7305,-73.98416,1.0,1.0,150
40.74361,-73.97523,121.0,1.0,239
40.77537,-73.95556,1.0,1.0,120
40.73177,-73.98598,1.0,1.0,180
40.68382,-73.95022,15.0,0.0,45
40.76617,-73.98398,1.0,0.0,95
40.65365,-73.95592,1.0,0.0,75
40.85617,-73.93141,1.0,0.0,43
40.81514,-73.95954,1.0,0.0,80
40.65214,-73.95159,5.0,0.0,53
40.7077,-73.9225,1.0,1.0,100
40.68224,-73.86806,1.0,1.0,60
40.61135,-74.06356,1.0,1.0,75
40.63813,-74.0929,1.0,0.0,115
40.82126,-73.95458,4.0,0.0,70
40.82755,-73.93787,1.0,1.0,125
40.67604,-73.95775,1.0,1.0,215
40.71074,-73.96276,1.0,1.0,150
40.80209,-73.96742,4.0,0.0,70
40.75357,-73.97313,1.0,0.0,181
40.64063,-73.96348,1.0,1.0,200
40.5994,-73.95941,1.0,0.0,119
40.69025,-73.93387,1.0,0.0,55
40.6717,-73.99247,1.0,1.0,295
40.82748,-73.95153,1.0,0.0,55
40.72538,-73.89284,2.0,1.0,150
40.71763,-73.96008,1.0,0.0,50
40.68996,-73.74882,3.0,0.0,147
40.6465,-74.01454,3.0,0.0,55
40.7294,-73.98664,1.0,1.0,290
40.75749,-73.85811,3.0,0.0,65
40.76019,-73.90934,1.0,0.0,40
40.71988,-73.96294,1.0,1.0,150
40.74796,-73.98788,17.0,1.0,120
40.74461,-73.90648,103.0,0.0,48
40.67896,-73.90892,1.0,0.0,25
40.87072,-73.89974,4.0,0.0,65
40.76032,-73.96618,5.0,1.0,160
40.80286,-73.96561,1.0,0.0,55
40.74503,-73.98876,1.0,1.0,169
40.81747,-73.95249,1.0,0.0,52
40.70685,-73.94796,2.0,1.0,150
40.73867,-73.98039,1.0,1.0,55
40.81993,-73.94768,1.0,0.0,75
40.7717,-73.90799,2.0,1.0,90
40.6541,-73.93834,5.0,0.0,69
40.79812,-73.96082,32.0,0.0,60
40.76091,-73.99126,1.0,1.0,299
40.8647,-73.92353,37.0,0.0,29
40.84984,-73.94187,1.0,1.0,225
40.76982,-73.93501,1.0,0.0,60
40.79631,-73.96152,1.0,0.0,85
40.68432,-73.9515,1.0,1.0,110
40.79039,-73.96789,1.0,1.0,180
40.71586,-73.95395,3.0,0.0,50
40.70404,-73.93496,1.0,1.0,200
40.74148,-73.99955,232.0,1.0,303
40.81024,-73.94154,2.0,0.0,80
40.83286,-73.94135,1.0,1.0,100
40.75414,-73.96595,1.0,1.0,110
40.73174,-74.00309,1.0,1.0,145
40.70476,-73.92195,3.0,0.0,56
40.76412,-73.92055,1.0,0.0,70
40.72219,-73.73605,1.0,1.0,85
40.78269,-73.95452,1.0,0.0,85
40.73608,-73.9857,1.0,1.0,99
40.68398,-73.94179,2.0,0.0,43
40.85929,-73.90048,2.0,0.0,45
40.7575,-73.9643,1.0,1.0,185
40.71187,-73.93593,1.0,1.0,119
40.6999,-73.92417,1.0,0.0,52
40.75235,-73.93714,1.0,0.0,52
40.6892,-73.95213,1.0,0.0,220
40.71056,-73.94906,1.0,0.0,110
40.68424,-73.92828,1.0,0.0,65
40.82305,-73.95033,2.0,0.0,60
40.72463,-73.98938,2.0,1.0,260
40.62924,-73.96311,1.0,1.0,83
40.68923,-73.9154,1.0,0.0,50
40.66807,-73.9906,2.0,0.0,40
40.74191,-73.98112,3.0,1.0,190
40.76818,-73.92613,1.0,0.0,65
40.63506,-73.9744,2.0,0.0,55
40.78719,-73.95201,1.0,0.0,100
40.70666,-73.93666,1.0,0.0,45
40.66071,-73.88858,1.0,0.0,52
40.7255,-73.84755,1.0,1.0,69
40.80007,-73.96524,6.0,1.0,190
40.79982,-73.96058,1.0,1.0,135
40.72336,-73.94652,1.0,1.0,150
40.72412,-73.98891,1.0,0.0,100
40.75765,-73.99247,1.0,1.0,211
40.8251,-73.94287,2.0,0.0,60
40.61379,-73.96826,1.0,0.0,20
40.73167,-73.98581,1.0,1.0,140
40.6654,-73.93653,1.0,0.0,75
40.63867,-74.00681,5.0,0.0,29
40.72887,-73.95163,1.0,0.0,35
40.70815,-74.00619,1.0,2.0,105
40.68098,-73.92229,2.0,0.0,105
40.71493,-73.95084,1.0,1.0,90
40.6945,-73.94273,2.0,0.0,50
40.74681,-73.97629,1.0,1.0,150
40.65329,-73.96156,1.0,0.0,60
40.71852,-73.94165,1.0,1.0,240
40.71064,-73.87463,1.0,1.0,100
40.76786,-73.95639,1.0,1.0,260
40.79902,-73.96692,1.0,0.0,70
40.74357,-73.99751,1.0,1.0,260
40.76581,-73.98235,1.0,0.0,200
40.71254,-73.96411,2.0,0.0,100
40.75974,-73.9866,1.0,2.0,59
40.75936,-73.9258,1.0,0.0,52
40.70801,-73.90928,2.0,0.0,48
40.63376,-74.00541,7.0,0.0,45
40.75059,-73.9967,20.0,0.0,199
40.70978,-73.96424,2.0,0.0,95
40.68659,-73.91883,1.0,0.0,150
40.76959,-73.95601,1.0,1.0,190
40.65595,-73.95412,1.0,0.0,50
40.7006,-73.93018,1.0,0.0,95
40.67758,-73.96452,1.0,1.0,125
40.64513,-73.9488,7.0,2.0,28
40.8134,-73.89893,1.0,0.0,75
40.71223,-73.95681,1.0,0.0,150
40.72131,-73.99429,2.0,1.0,295
40.73097,-73.98178,4.0,1.0,160
40.68769,-73.95333,1.0,0.0,65
40.76794,-73.93413,2.0,1.0,150
40.70253,-73.92898,2.0,0.0,60
40.67367,-73.9223,1.0,1.0,300
40.67192,-73.97733,1.0,1.0,185
40.70533,-74.00923,96.0,1.0,142
40.71813,-73.98633,1.0,1.0,214
40.72241,-73.99592,1.0,1.0,200
40.73744,-73.88136,1.0,0.0,51
40.7288,-73.95408,1.0,1.0,70
40.72826,-73.87015,4.0,2.0,21
40.71272,-73.94104,1.0,0.0,71
40.66964,-73.9216,12.0,0.0,53
40.74519,-73.97676,1.0,1.0,199
40.78206,-73.97797,1.0,1.0,330
40.7079,-73.94608,1.0,0.0,75
40.67555,-73.85653,2.0,0.0,39
40.83458,-73.91021,7.0,1.0,57
40.66781,-73.99024,1.0,1.0,135
40.66045,-73.89873,2.0,1.0,72
40.63605,-73.96096,1.0,1.0,71
40.67505,-73.98045,1.0,0.0,95
40.65146,-73.96634,1.0,1.0,120
40.80093,-73.9601,1.0,0.0,97
40.68338,-73.95289,1.0,1.0,130
40.63052,-73.92181,2.0,0.0,34
40.7712,-73.78189,2.0,0.0,32
40.81252,-73.95096,1.0,1.0,211
40.69525,-73.96604,1.0,0.0,45
40.70236,-73.94663,1.0,1.0,95
40.73735,-73.95532,1.0,1.0,250
40.77001,-73.95691,1.0,0.0,175
40.78012,-73.98439,1.0,1.0,295
40.68838,-73.92208,2.0,0.0,45
40.6844,-73.9358,1.0,1.0,125
40.75863,-73.98812,1.0,0.0,40
40.68803,-73.973,1.0,1.0,140
40.66148,-73.96248,1.0,1.0,100
40.7369,-73.95288,1.0,1.0,119
40.79535,-73.93274,2.0,1.0,120
40.69072,-73.91891,1.0,0.0,40
40.72339,-73.9833,1.0,1.0,300
40.71796,-73.99032,1.0,0.0,58
40.76756,-73.91798,1.0,0.0,45
40.67293,-73.96128,1.0,1.0,200
40.72549,-73.94912,1.0,0.0,95
40.81882,-73.9468,1.0,1.0,77
40.70428,-74.00952,1.0,0.0,100
40.69104,-73.92886,1.0,1.0,104
40.63628,-73.9697,3.0,0.0,60
40.72637,-73.94467,1.0,0.0,70
40.67995,-73.97021,1.0,1.0,130
40.68975,-73.96724,11.0,0.0,179
40.76638,-73.98741,1.0,0.0,60
40.71104,-73.78175,7.0,1.0,150
40.76359,-73.94982,2.0,0.0,85
40.70754,-74.01206,327.0,1.0,240
40.75823,-73.99066,1.0,1.0,300
40.76213,-73.99376,1.0,1.0,215
40.7518,-73.97158,1.0,1.0,145
40.6688,-73.97865,4.0,0.0,139
40.69787,-73.90008,1.0,0.0,38
40.769,-73.98757,2.0,1.0,107
40.62655,-73.9407,4.0,0.0,49
40.63528,-74.00734,7.0,0.0,60
40.80948,-73.94739,1.0,1.0,245
40.69216,-73.92933,1.0,1.0,100
40.67205,-73.95092,1.0,0.0,90
40.6757,-73.88925,2.0,1.0,175
40.71358,-73.96519,1.0,1.0,109
40.76939,-73.92139,1.0,1.0,175
40.67915,-73.98157,1.0,1.0,200
40.8241,-73.95259,1.0,0.0,100
40.81488,-73.93458,1.0,0.0,65
40.76941,-73.98162,96.0,1.0,180
40.70469,-73.92458,1.0,0.0,43
40.65004,-74.00108,1.0,1.0,80
40.6942,-73.92598,1.0,0.0,80
40.896,-73.89964,2.0,0.0,64
40.75876,-73.96854,1.0,1.0,175
40.65815,-73.95546,2.0,0.0,40
40.7137,-73.94378,1.0,0.0,150
40.73587,-73.8616,1.0,1.0,100
40.78714,-73.84378,1.0,1.0,87
40.77749,-73.91652,1.0,1.0,99
40.76537,-73.87639,2.0,1.0,100
40.75481,-73.9856,9.0,0.0,100
40.72997,-73.87183,4.0,0.0,51
40.61765,-74.03406,1.0,0.0,125
40.73325,-73.95542,1.0,0.0,85
40.67295,-73.95883,1.0,0.0,40
40.69822,-73.92918,1.0,0.0,50
40.67672,-73.95839,1.0,0.0,80
40.70611,-74.00626,96.0,1.0,299
40.74687,-73.98836,13.0,1.0,220
40.71172,-73.98864,4.0,2.0,33
40.70775,-74.0105,327.0,1.0,215
40.67057,-73.77869,6.0,0.0,60
40.78805,-73.94924,2.0,0.0,135
40.70296,-73.9056,8.0,0.0,45
40.77907,-73.97887,2.0,1.0,300
40.71881,-73.96397,1.0,0.0,100
40.67775,-73.9445,2.0,1.0,135
40.74451,-73.99226,1.0,1.0,299
40.74775,-73.94747,1.0,1.0,320
40.79839,-73.96126,32.0,0.0,60
40.75058,-73.8535,6.0,1.0,119
40.6946,-73.93448,1.0,0.0,95
40.69853,-73.92919,1.0,0.0,50
40.68606,-73.93861,1.0,1.0,100
40.80269,-73.94687,3.0,1.0,300
40.81012,-73.95825,1.0,0.0,55
40.69176,-73.94765,1.0,0.0,58
40.69969,-73.92867,1.0,1.0,70
40.7084,-73.9551,1.0,0.0,75
40.75695,-73.97988,87.0,1.0,279
40.71083,-74.00803,1.0,1.0,280
40.6881,-73.94682,1.0,1.0,120
40.63135,-74.13023,5.0,0.0,79
40.68365,-73.91069,1.0,1.0,129
40.73055,-73.98875,1.0,1.0,159
40.7905,-73.97385,1.0,1.0,120
40.68805,-73.95954,2.0,0.0,125
40.82258,-73.95368,2.0,0.0,80
40.78081,-73.98081,87.0,1.0,159
40.75613,-73.99785,1.0,2.0,70
40.80125,-73.96529,1.0,0.0,90
40.67385,-73.77874,4.0,0.0,125
40.68435,-73.93806,1.0,1.0,125
40.68834,-73.98601,1.0,0.0,150
40.74381,-73.98016,1.0,1.0,150
40.69443,-73.94636,1.0,2.0,40
40.71128,-73.89338,1.0,0.0,44
40.69234,-73.90889,1.0,0.0,50
40.64528,-73.97621,1.0,1.0,105
40.71734,-73.99071,1.0,0.0,75
40.69549,-73.92249,2.0,1.0,79
40.79804,-73.96135,12.0,1.0,140
40.71725,-73.95392,1.0,0.0,60
40.826,-73.94314,1.0,0.0,60
40.6948,-73.92253,1.0,0.0,75
40.83109,-73.94714,1.0,1.0,185
40.81667,-73.94342,1.0,0.0,75
40.73129,-73.80416,1.0,1.0,58
40.7576,-73.93222,2.0,0.0,55
40.75163,-73.9722,1.0,0.0,90
40.85911,-73.928,1.0,1.0,85
40.68315,-73.91283,1.0,0.0,32
40.85168,-73.86659,1.0,1.0,100
40.76297,-73.96252,87.0,1.0,225
40.86363,-73.93002,1.0,0.0,48
40.83791,-73.94075,1.0,1.0,150
40.76424,-73.92351,1.0,1.0,125
40.68052,-73.91216,10.0,0.0,45
40.71866,-73.96417,1.0,0.0,180
40.70798,-73.93652,1.0,2.0,64
40.76033,-73.96946,3.0,1.0,270
40.67296,-73.79658,3.0,0.0,80
40.79891,-73.9528,1.0,1.0,105
40.63168,-74.12316,3.0,0.0,89
40.72734,-73.97528,1.0,1.0,142
40.71684,-73.95907,1.0,0.0,110
40.80257,-73.96725,1.0,0.0,99
40.73411,-73.98289,2.0,0.0,199
40.58536,-73.81726,1.0,1.0,75
40.68789,-73.99426,1.0,1.0,140
40.70816,-73.9222,1.0,1.0,128
40.78817,-73.98068,1.0,0.0,175
40.7557,-73.99337,1.0,1.0,230
40.8252,-73.95189,3.0,0.0,100
40.67174,-73.95663,1.0,1.0,120
40.7708,-73.95416,1.0,0.0,125
40.67848,-73.98386,17.0,0.0,119
40.76473,-73.99003,9.0,2.0,69
40.83089,-73.94125,2.0,0.0,49
40.67011,-73.9243,1.0,0.0,30
40.70468,-73.91683,43.0,0.0,47
40.64542,-73.96484,1.0,2.0,46
40.69186,-73.94038,1.0,0.0,30
40.66116,-73.94781,1.0,0.0,85
40.74695,-73.90177,1.0,1.0,275
40.65064,-73.95045,1.0,1.0,94
40.68268,-73.93055,1.0,0.0,75
40.73381,-73.85366,1.0,0.0,50
40.71967,-73.99583,11.0,1.0,135
40.72617,-73.99658,1.0,0.0,90
40.76233,-73.96193,1.0,1.0,175
40.73971,-74.00221,1.0,0.0,125
40.73455,-74.00614,1.0,1.0,115
40.75815,-73.99374,1.0,2.0,130
40.81512,-73.94692,1.0,0.0,81
40.74389,-73.98033,3.0,0.0,120
40.70824,-73.94379,1.0,0.0,55
40.71686,-73.95428,2.0,0.0,79
40.79866,-73.94148,1.0,0.0,59
40.80724,-73.96677,1.0,1.0,250
40.76084,-73.99899,18.0,1.0,299
40.73481,-73.98669,1.0,1.0,194
40.71692,-73.98321,1.0,1.0,90
40.70491,-73.83614,1.0,1.0,100
40.8095,-73.95395,2.0,0.0,88
40.73393,-73.9963,1.0,1.0,159
40.74102,-73.89358,15.0,0.0,40
40.7063,-74.01254,327.0,1.0,247
40.71975,-73.96136,1.0,1.0,161
40.71963,-73.94149,2.0,0.0,75
40.73048,-73.85331,1.0,0.0,50
40.80272,-73.96634,1.0,0.0,45
40.70584,-74.01045,327.0,1.0,185
40.68227,-73.90703,1.0,1.0,150
40.70751,-73.92058,1.0,1.0,130
40.68059,-73.95848,1.0,1.0,162
40.72054,-73.95919,2.0,0.0,100
40.67431,-73.95399,1.0,0.0,55
40.64251,-73.93926,4.0,0.0,50
40.75916,-73.91427,1.0,0.0,60
40.6945,-73.93113,2.0,0.0,40
40.79747,-73.93559,3.0,1.0,105
40.67506,-73.94648,1.0,0.0,70
40.63956,-73.95033,3.0,0.0,75
40.71274,-73.94513,1.0,0.0,130
40.77536,-73.98952,25.0,1.0,280
40.75009,-73.87799,4.0,2.0,30
40.68378,-73.96483,1.0,1.0,175
40.68695,-73.92364,2.0,1.0,120
40.68591,-73.91344,26.0,0.0,45
40.76072,-73.98993,1.0,1.0,150
40.7571,-73.92792,3.0,0.0,77
40.86269,-73.89073,8.0,0.0,39
40.6832,-73.9891,3.0,0.0,70
40.72428,-73.98748,1.0,1.0,110
40.66664,-73.92805,1.0,0.0,64
40.76964,-73.92117,1.0,1.0,90
40.81915,-73.93964,1.0,1.0,100
40.71439,-73.96256,1.0,0.0,50
40.72765,-73.98634,1.0,1.0,215
40.70929,-73.95381,1.0,1.0,195
40.79221,-73.97331,1.0,1.0,120
40.72741,-74.00178,1.0,1.0,185
40.81535,-73.95862,1.0,1.0,150
40.66432,-73.98847,1.0,1.0,100
40.70477,-73.90943,3.0,0.0,69
40.67875,-73.99599,1.0,1.0,115
40.76548,-73.94675,1.0,0.0,55
40.82366,-73.9461,1.0,0.0,50
40.68193,-73.91252,3.0,0.0,100
40.7426,-73.92318,1.0,1.0,85
40.68697,-73.96063,2.0,0.0,59
40.67563,-73.87866,2.0,1.0,86
40.85911,-73.93087,1.0,0.0,50
40.71697,-73.98605,1.0,1.0,325
40.78864,-73.97683,1.0,1.0,300
40.833,-73.93806,1.0,1.0,99
40.69018,-73.82141,5.0,0.0,32
40.69346,-73.99814,1.0,1.0,125
40.73063,-73.98322,4.0,1.0,180
40.82894,-73.94568,1.0,0.0,46
40.70192,-73.92464,1.0,0.0,55
40.62382,-73.94683,1.0,0.0,35
40.7673,-73.91194,3.0,0.0,70
40.7425,-73.97704,1.0,1.0,250
40.68437,-73.93508,2.0,0.0,75
40.81161,-73.94394,1.0,0.0,65
40.63328,-74.01978,2.0,1.0,145
40.65279,-73.946,9.0,0.0,35
40.69584,-73.90794,1.0,1.0,140
40.71911,-73.95805,2.0,0.0,65
40.72406,-73.98275,1.0,1.0,180
40.76035,-73.99679,232.0,1.0,285
40.70849,-73.96603,2.0,0.0,83
40.66481,-73.98367,1.0,1.0,179
40.69433,-73.83114,3.0,0.0,58
40.7023,-73.98394,1.0,1.0,159
40.69544,-73.92994,1.0,0.0,35
40.72256,-74.00018,1.0,0.0,130
40.80442,-73.94756,1.0,1.0,125
40.58422,-73.94079,2.0,1.0,70
40.76374,-73.99422,2.0,0.0,130
40.68928,-73.93906,1.0,1.0,130
40.77606,-73.92804,2.0,0.0,91
40.74943,-73.98055,232.0,1.0,282
40.50873,-74.23914,2.0,1.0,85
40.70604,-73.93802,1.0,1.0,190
40.76187,-73.98984,12.0,0.0,110
40.76424,-73.91516,1.0,1.0,50
40.6834,-73.98549,1.0,1.0,150
40.78627,-73.97112,1.0,1.0,199
40.75586,-73.87014,2.0,0.0,49
40.69294,-73.90744,1.0,0.0,35
40.74851,-73.97431,327.0,1.0,165
40.8018,-73.95166,1.0,1.0,125
40.80672,-73.95404,1.0,0.0,80
40.7401,-73.97994,1.0,1.0,150
40.71774,-73.99057,1.0,1.0,140
40.67702,-73.97907,1.0,0.0,100
40.74176,-73.924,1.0,1.0,75
40.62518,-73.96316,2.0,0.0,65
40.71755,-73.98967,1.0,1.0,164
40.72577,-74.00279,1.0,1.0,272
40.763,-73.99452,31.0,1.0,120
40.80549,-73.95924,2.0,0.0,99
40.75407,-73.99528,47.0,0.0,100
40.57503,-74.09523,1.0,1.0,61
40.76318,-73.9942,1.0,0.0,109
40.68242,-73.90941,1.0,1.0,130
40.72709,-73.97459,2.0,0.0,79
40.63642,-73.89532,2.0,0.0,50
40.70531,-73.75835,3.0,0.0,46
40.68131,-73.98879,1.0,1.0,91
40.76717,-73.98614,65.0,1.0,185
40.67554,-73.8942,1.0,0.0,120
40.8331,-73.94007,1.0,0.0,110
40.65653,-73.95786,1.0,0.0,55
40.68321,-73.93666,2.0,1.0,132
40.58718,-73.81541,1.0,1.0,145
40.82252,-73.94858,2.0,0.0,125
40.69054,-73.77306,5.0,0.0,59
40.76097,-73.98181,7.0,0.0,100
40.68781,-73.91695,2.0,0.0,70
40.66453,-73.97912,1.0,1.0,175
40.71267,-73.95721,1.0,1.0,190
40.70506,-73.91731,1.0,1.0,100
40.76236,-73.99827,1.0,1.0,175
40.7437,-73.91983,1.0,1.0,100
40.76288,-73.9915,1.0,1.0,223
40.76649,-73.92356,1.0,1.0,225
40.81545,-73.94613,1.0,0.0,60
40.76504,-73.98718,1.0,0.0,80
40.7073,-73.91775,2.0,1.0,160
40.71401,-73.95664,1.0,1.0,150
40.77865,-73.98104,1.0,1.0,149
40.72658,-73.98803,1.0,0.0,115
40.68785,-73.96708,1.0,1.0,100
40.80399,-73.95402,1.0,1.0,90
40.58881,-73.81066,1.0,1.0,70
40.74063,-73.99998,1.0,0.0,100
40.71747,-73.96142,1.0,1.0,190
40.72749,-73.9406,52.0,1.0,129
40.86702,-73.92519,1.0,1.0,110
40.6922,-73.92399,2.0,0.0,60
40.85267,-73.88627,1.0,0.0,50
40.80054,-73.95497,1.0,1.0,93
40.65704,-73.96086,2.0,0.0,60
40.6718,-73.92678,4.0,0.0,55
40.69068,-73.91418,3.0,0.0,70
40.69901,-73.93967,1.0,0.0,51
40.71399,-73.95363,1.0,1.0,120
40.6542,-74.00159,2.0,0.0,75
40.77343,-73.95979,2.0,0.0,99
40.75687,-73.97321,49.0,1.0,245
40.75611,-73.97209,11.0,0.0,329
40.70041,-73.92483,1.0,0.0,54
40.85131,-73.94059,1.0,0.0,75
40.73977,-73.85777,4.0,2.0,37
40.80925,-73.95541,2.0,0.0,62
40.697,-73.94543,2.0,0.0,60
40.77481,-73.95562,1.0,1.0,250
40.73421,-73.87387,2.0,1.0,230
40.72145,-73.97881,1.0,0.0,75
40.73997,-73.98789,1.0,1.0,195
40.75105,-73.97045,52.0,1.0,95
40.64103,-73.99228,1.0,0.0,59
40.776,-73.98815,25.0,1.0,300
40.76797,-73.92807,1.0,0.0,50
40.66835,-73.92335,1.0,1.0,90
40.82279,-73.95216,1.0,0.0,65
40.70771,-73.90486,1.0,0.0,40
40.72098,-73.9972,1.0,1.0,225
40.71835,-73.94498,1.0,1.0,125
40.66806,-73.95358,1.0,1.0,50
40.79598,-73.96255,4.0,0.0,98
40.83099,-73.86951,1.0,0.0,35
40.70362,-74.00804,96.0,1.0,190
40.68989,-73.95878,3.0,0.0,45
40.74392,-73.98072,2.0,2.0,35
40.70901,-73.95471,1.0,1.0,168
40.68191,-73.95136,15.0,0.0,55
40.71644,-73.95888,3.0,0.0,79
40.7761,-73.95265,2.0,1.0,219
40.7659,-73.98674,96.0,1.0,230
40.73386,-73.99643,1.0,1.0,220
40.71288,-73.94137,1.0,0.0,80
40.71269,-73.98713,1.0,1.0,150
40.77824,-73.91493,2.0,1.0,70
40.68952,-73.94309,1.0,1.0,295
40.67807,-73.95913,1.0,1.0,65
40.80924,-73.93873,1.0,1.0,172
40.69945,-73.92148,1.0,1.0,115
40.69414,-73.96634,3.0,1.0,140
40.61559,-73.9496,1.0,1.0,125
40.66184,-73.93436,6.0,0.0,89
40.70398,-73.92168,1.0,0.0,52
40.72603,-73.98751,3.0,1.0,151
40.76553,-73.98709,1.0,1.0,300
40.664,-73.93328,1.0,1.0,75
40.76258,-73.86855,7.0,1.0,95
40.75855,-73.82208,2.0,0.0,50
40.76181,-73.98865,2.0,0.0,110
40.79249,-73.96627,1.0,0.0,150
